val_acc,step,epoch,val_loss,acc,loss
0.1580405831336975,379334,284,4.790935039520264,,
,379334,284,,0.8977080583572388,0.3498024344444275
0.15921473503112793,380665,285,4.726764678955078,,
,380665,285,,0.8969096541404724,0.34898245334625244
0.15883900225162506,381996,286,4.818733215332031,,
,381996,286,,0.8969859480857849,0.34980443120002747
0.15818147361278534,383327,287,4.795994758605957,,
,383327,287,,0.8975143432617188,0.35003384947776794
0.15559834241867065,384658,288,4.880640983581543,,
,384658,288,,0.899316668510437,0.3458445966243744
0.1606237143278122,385989,289,4.795205116271973,,
,385989,289,,0.8987413048744202,0.3487703502178192
0.15700732171535492,387320,290,4.778662204742432,,
,387320,290,,0.8987589478492737,0.34734833240509033
0.15705429017543793,388651,291,4.810975551605225,,
,388651,291,,0.8978254795074463,0.3477001488208771
0.1573830544948578,389982,292,4.888275623321533,,
,389982,292,,0.8988352417945862,0.34477776288986206
0.1605767458677292,391313,293,4.80500602722168,,
,391313,293,,0.8999448418617249,0.343837171792984
0.16085854172706604,392644,294,4.762050151824951,,
,392644,294,,0.8985534310340881,0.34630298614501953
0.1590738296508789,393975,295,4.859869480133057,,
,393975,295,,0.8985651731491089,0.34603574872016907
0.16137516498565674,395306,296,4.8177900314331055,,
,395306,296,,0.8987647891044617,0.3434867262840271
0.15141837298870087,396637,297,4.9068922996521,,
,396637,297,,0.899175763130188,0.3437173068523407
0.15343791246414185,397968,298,4.843660831451416,,
,397968,298,,0.8994047045707703,0.3440142273902893
0.15808755159378052,399299,299,4.834987163543701,,
,399299,299,,0.9006375670433044,0.3407570421695709
