val_loss,step,epoch,val_acc,loss,acc
,378003,283,,0.03407815471291542,0.9904717803001404
5.13787317276001,379334,284,0.37525832653045654,,
,379334,284,,0.03371145948767662,0.9905363321304321
5.161951065063477,380665,285,0.37197068333625793,,
,380665,285,,0.03359898924827576,0.9906361699104309
5.142346382141113,381996,286,0.37624460458755493,,
,381996,286,,0.03414003923535347,0.9902898073196411
5.1113080978393555,383327,287,0.3744129240512848,,
,383327,287,,0.03375142067670822,0.9904835224151611
5.134550094604492,384658,288,0.3749295473098755,,
,384658,288,,0.033766523003578186,0.9906654953956604
5.117208003997803,385989,289,0.3761036992073059,,
,385989,289,,0.03257247433066368,0.9910295009613037
5.073729038238525,387320,290,0.3791565001010895,,
,387320,290,,0.034024469554424286,0.9902721643447876
5.135076999664307,388651,291,0.3745538294315338,,
,388651,291,,0.03306251019239426,0.9909062385559082
5.130505561828613,389982,292,0.37962615489959717,,
,389982,292,,0.03398749604821205,0.9907242059707642
5.116452693939209,391313,293,0.37253427505493164,,
,391313,293,,0.032436568289995193,0.9909590482711792
5.107926845550537,392644,294,0.3751643896102905,,
,392644,294,,0.033482056111097336,0.9908123016357422
5.130602836608887,393975,295,0.3750704526901245,,
,393975,295,,0.033041778951883316,0.9905363321304321
5.167383670806885,395306,296,0.3761036992073059,,
,395306,296,,0.033688366413116455,0.9903895854949951
5.114144802093506,396637,297,0.3748356103897095,,
,396637,297,,0.033244192600250244,0.9906772375106812
5.086465358734131,397968,298,0.3749295473098755,,
,397968,298,,0.0333930067718029,0.9905833005905151
5.161294460296631,399299,299,0.37314483523368835,,
,399299,299,,0.033339973539114,0.9905187487602234
